Start_Date,Transit_time,v_r,Mass,rel_wid,A,w,rho,n_pts
2010-10-26 18:22:56.600,106.6175,395.9,1.9e+16,0.7243116395776468,76343875785940.8,574.4166666666666,2.4274999499320984,12
2011-02-15 05:07:09.440,85.88055555555556,1136.6,4300000000000000.0,1.1519173063162575,180414483738561.12,432.5,9.409166693687439,12
2011-03-03 13:39:30.560,67.34138888888889,530.26,1400000000000000.0,0.7853981633974483,89070356774969.36,582.1666666666666,5.2441666920979815,12
2011-03-25 10:31:57.600,108.46722222222222,202.05,110000000000000.0,0.3141592653589793,14883968884841.734,436.75,14.62416664759318,12
2011-05-25 16:45:03.400,60.248888888888885,329.55,110000000000000.0,0.3316125578789226,16568085559085.975,370.5833333333333,6.579999963442485,12
2011-06-02 20:36:23.000,53.39361111111111,258.6,140000000000000.0,0.5323254218582705,42079294620252.47,446.72727272727275,3.159090930765325,11
2011-06-14 12:12:07.360,64.79777777777778,941.28,1.5e+16,1.1519173063162575,180414483738561.12,523.4166666666666,5.068333347638448,12
2011-08-02 09:26:39.440,67.55555555555556,990.79,5100000000000000.0,1.1519173063162575,180414483738561.12,479.9166666666667,2.063333342472712,12
2011-08-04 05:53:12.800,64.11305555555555,1533.4,1.1e+16,1.1519173063162575,180414483738561.12,345.75,3.1333333452542624,12
2011-09-07 02:43:56.520,72.2675,753.29,1.5e+16,0.7853981633974483,89070356774969.36,405.75,4.50166670481364,12
2011-09-14 03:08:49.160,82.85277777777777,896.62,2500000000000000.0,0.7853981633974483,89070356774969.36,523.5,2.5591666301091514,12
2011-09-24 14:05:30.280,53.90805555555556,2541.4,1.6e+16,1.1519173063162575,180414483738561.12,363.5833333333333,5.983333269755046,12
2011-10-02 14:49:57.600,67.16722222222222,261.6,300000000000000.0,0.5585053606381855,46209367163953.41,520.0,3.1299999952316284,12
2011-10-22 04:54:11.840,65.09666666666666,966.1,1.6e+16,1.1519173063162575,180414483738561.12,313.75,7.145000100135803,12
2011-10-27 16:13:00.360,128.78305555555556,724.61,5800000000000000.0,0.7853981633974483,89070356774969.36,408.1666666666667,2.0500000218550363,12
2011-11-09 16:02:44.480,89.95416666666667,1131.0,1.4e+16,1.1519173063162575,180414483738561.12,339.4166666666667,6.53000005086263,12
2011-11-26 10:03:52.440,61.93527777777778,1173.8,1.2e+16,1.1519173063162575,180414483738561.12,374.8333333333333,6.047500054041545,12
2012-01-18 19:03:45.680,58.93722222222223,465.94,2200000000000000.0,0.5585053606381855,46209367163953.41,384.3333333333333,4.741666694482167,12
2012-01-19 17:32:31.160,77.45777777777778,1772.3,1.9e+16,1.1519173063162575,180414483738561.12,358.1666666666667,4.704999963442485,12
2012-02-24 07:14:15.080,83.76222222222222,995.19,6300000000000000.0,1.1519173063162575,180414483738561.12,439.6666666666667,5.066666682561238,12
2012-03-07 01:16:10.296,49.73027777777778,3567.4,1.4e+16,1.1519173063162575,180414483738561.12,382.90909090909093,9.812727321277965,11
2012-03-13 18:56:12.440,46.06305555555555,2283.1,2.3e+16,1.1519173063162575,180414483738561.12,578.0,0.837499996026357,12
2012-05-12 01:49:45.440,110.17055555555557,1493.5,4600000000000000.0,1.1519173063162575,180414483738561.12,559.4166666666666,1.6391666531562805,12
2012-06-14 16:40:10.360,54.33027777777778,1179.4,1.2e+16,1.1519173063162575,180414483738561.12,353.25,4.513333320617676,12
2012-07-02 10:39:26.680,61.3425,1350.5,6000000000000000.0,1.1519173063162575,180414483738561.12,602.0833333333334,3.6366666356722512,12
2012-07-04 20:39:47.200,99.33666666666667,953.92,340000000000000.0,1.1519173063162575,180414483738561.12,491.0,3.3108333150545755,12
2012-07-12 18:59:30.440,59.00805555555556,1379.7,6900000000000000.0,1.1519173063162575,180414483738561.12,384.8181818181818,3.885454546321522,11
2012-09-28 02:45:48.200,69.23638888888888,999.16,9200000000000000.0,1.1519173063162575,180414483738561.12,374.5833333333333,3.54666668176651,12
2012-10-05 07:22:19.520,82.62777777777778,1066.9,1e+16,1.1519173063162575,180414483738561.12,332.4166666666667,8.618333458900452,12
2012-10-27 23:58:50.120,96.01916666666666,605.03,4900000000000000.0,0.7853981633974483,89070356774969.36,349.0769230769231,4.536923041710486,13
2012-11-09 19:29:33.800,84.50722222222223,822.42,5000000000000000.0,0.7853981633974483,89070356774969.36,356.5,4.29833338658015,12
2012-11-20 15:38:22.720,92.36027777777778,986.34,8400000000000000.0,1.1519173063162575,180414483738561.12,400.6666666666667,5.817499955495198,12
2012-11-23 17:19:00.720,66.68305555555555,912.76,6900000000000000.0,1.1519173063162575,180414483738561.12,315.75,8.966666658719381,12
2013-01-13 22:37:25.200,89.37611111111111,391.87,320000000000000.0,0.5585053606381855,46209367163953.41,507.5833333333333,5.329166690508525,12
2013-03-15 09:23:02.720,53.615833333333335,1402.0,1.3e+16,1.1519173063162575,180414483738561.12,471.5833333333333,8.354166706403097,12
2013-04-11 09:26:44.760,79.55416666666666,1336.7,2.2e+16,1.1519173063162575,180414483738561.12,403.25,6.421666622161865,12
2013-06-24 09:05:47.000,88.9036111111111,291.45,390000000000000.0,0.5585053606381855,46209367163953.41,500.90909090909093,2.753636360168457,11
2013-07-09 20:30:55.800,80.48444444444445,600.4,3400000000000000.0,0.7853981633974483,89070356774969.36,410.4166666666667,8.559999903043112,12
2013-09-30 00:31:59.840,70.46666666666667,1382.7,2.2e+16,1.1519173063162575,180414483738561.12,303.0,7.498181733218106,11
2013-10-06 18:01:46.480,62.97027777777778,869.57,460000000000000.0,0.7853981633974483,89070356774969.36,,,0
2013-12-12 05:50:26.480,82.15916666666666,1290.5,1.4e+16,1.1519173063162575,180414483738561.12,317.3333333333333,6.585000038146973,12
2014-02-04 03:53:12.280,93.11305555555556,956.41,6900000000000000.0,1.1519173063162575,180414483738561.12,366.5,8.401666601498922,12
2014-02-12 13:40:45.440,87.32055555555556,421.23,5000000000000000.0,0.5585053606381855,46209367163953.41,437.8333333333333,1.1441666583220165,12
2014-04-02 15:23:06.200,78.61472222222223,1815.7,1.4e+16,1.1519173063162575,180414483738561.12,434.4166666666667,1.7733333309491475,12
2014-04-18 15:14:01.800,63.76611111111112,1494.6,2e+16,1.1519173063162575,180414483738561.12,468.4166666666667,5.924166679382324,12
2014-08-15 23:25:00.280,88.58305555555556,544.82,2300000000000000.0,0.7853981633974483,89070356774969.36,337.5833333333333,6.205833355585734,12
2014-09-10 19:41:36.560,50.30638888888889,1543.8,2.1e+16,1.1519173063162575,180414483738561.12,377.25,8.390833377838135,12
2014-09-12 21:06:02.480,100.89916666666667,1308.9,1.2e+16,1.1519173063162575,180414483738561.12,695.0,10.635833422342936,12
2014-12-17 08:23:00.200,115.61638888888888,800.78,1.2e+16,0.7853981633974483,89070356774969.36,395.5,5.3399999141693115,2
2015-01-03 18:40:05.600,84.33166666666666,208.69,2800000000000000.0,0.5585053606381855,46209367163953.41,477.0,3.0858333309491477,12
2015-03-15 04:15:42.800,56.73805555555556,1116.4,3e+16,1.1519173063162575,180414483738561.12,,,0
2015-06-21 04:15:35.960,45.74,1810.4,9600000000000000.0,1.1519173063162575,180414483738561.12,307.25,8.080000082651773,12
2015-07-10 12:26:13.600,65.56277777777778,613.06,4800000000000000.0,0.7853981633974483,89070356774969.36,336.5833333333333,6.499166647593181,12
2015-08-12 19:38:27.920,73.35888888888888,783.18,7700000000000000.0,0.7853981633974483,89070356774969.36,384.0833333333333,7.045833309491475,12
2015-09-05 09:07:01.600,62.882777777777775,242.33,1800000000000000.0,0.5585053606381855,46209367163953.41,,,0
2015-09-18 08:04:42.120,71.92138888888888,1247.9,7800000000000000.0,1.1519173063162575,180414483738561.12,389.5833333333333,8.71999994913737,12
2015-11-04 17:54:55.480,60.08444444444444,948.3,6600000000000000.0,1.1519173063162575,180414483738561.12,575.4166666666666,6.815000017484029,12
2015-12-16 12:04:07.000,86.93138888888889,1079.9,2300000000000000.0,1.1519173063162575,180414483738561.12,493.75,1.9358333349227905,12
2015-12-28 14:25:11.960,74.58,1520.5,1.9e+16,1.1519173063162575,180414483738561.12,437.4166666666667,3.4233333468437195,12
2016-01-15 11:30:23.000,94.49361111111112,264.55,3000000000000000.0,0.5585053606381855,46209367163953.41,403.45454545454544,4.064545458013361,11
2016-04-10 16:02:12.440,88.96305555555556,685.6,4600000000000000.0,0.7853981633974483,89070356774969.36,363.0,7.045454545454546,11
2016-07-17 17:45:17.960,61.245,510.31,610000000000000.0,0.7853981633974483,89070356774969.36,463.25,3.768333315849304,12
2016-07-29 08:20:33.680,101.65722222222222,523.18,390000000000000.0,0.7853981633974483,89070356774969.36,604.5833333333334,4.56416670481364,12
2016-11-05 12:45:10.040,107.24694444444444,560.15,590000000000000.0,0.2879793265790644,12523133591952.62,354.3333333333333,9.65749994913737,12
